Address,Parcel,Code Number,Code Description,Date Cited,Date Corrected,Violation Status,Case Number,Code Case Status
"131 AUBURN ST
Cambridge, MA 02139
(42.362964, -71.104021)",93-97,410.602,Maint. of Areas Free from Garbage and Rubbish,03/03/2014 12:00:00 AM,03/13/2014 12:00:00 AM,Corrected,HOU-003906-2014,Closed
"131 AUBURN ST
Cambridge, MA 02139
(42.362964, -71.104021)",93-97,410.602,Maint. of Areas Free from Garbage and Rubbish,03/03/2014 12:00:00 AM,03/13/2014 12:00:00 AM,Corrected,HOU-003906-2014,Closed
"131 AUBURN ST
Cambridge, MA 02139
(42.362964, -71.104021)",93-97,410.602,Maint. of Areas Free from Garbage and Rubbish,03/03/2014 12:00:00 AM,03/13/2014 12:00:00 AM,Corrected,HOU-003906-2014,Closed
"411 Franklin St
Cambridge, MA 02139
(42.36673, -71.108955)",119-65,410.19,Hot Water,01/21/2014 12:00:00 AM,01/28/2014 12:00:00 AM,Corrected,HOU-003445-2014,Closed
"86 School St
Cambridge, MA 02139
(42.363979, -71.09829)",75-127,410.55,"Extermination of Insects, Rodents and Skunks",02/04/2014 12:00:00 AM,04/25/2014 12:00:00 AM,Corrected,HOU-003603-2014,Closed
"259 Massachusetts Ave
Cambridge, MA 02139
(42.361751, -71.097554)",70-51,410.6,Storage of Garbage and Rubbish,08/27/2014 12:00:00 AM,10/23/2014 12:00:00 AM,Corrected,HOU-005877-2014,Closed
"645 Cambridge St
Cambridge, MA 02139
(42.371951, -71.087165)",35-60,410.5,Owner's Resp. to Maintain Structural Elements,01/07/2014 12:00:00 AM,01/21/2014 12:00:00 AM,Corrected,HOU-003259-2014,Closed
"32 ELM ST
Cambridge, MA 02139
(42.368, -71.098311)",88-42,410.55,"Extermination of Insects, Rodents and Skunks",03/11/2014 12:00:00 AM,05/21/2014 12:00:00 AM,Corrected,HOU-004019-2014,Closed
"20 Lopez St
Cambridge, MA 02139
(42.361266, -71.10436)",94-53,410.55,"Extermination of Insects, Rodents and Skunks",09/24/2014 12:00:00 AM,11/24/2014 12:00:00 AM,Corrected,HOU-006127-2014,Closed
"425 BROADWAY
Cambridge, MA 02139
(42.372588, -71.10928)",139-41,410.55,"Extermination of Insects, Rodents and Skunks",04/25/2013 12:00:00 AM,11/04/2013 12:00:00 AM,Corrected,HOU-000770-2013,Closed
"258 PROSPECT ST
Cambridge, MA 02139
(42.371751, -71.099318)",87-35,410.6,Storage of Garbage and Rubbish,09/05/2014 12:00:00 AM,10/08/2014 12:00:00 AM,Corrected,HOU-005963-2014,Closed
"35 Brookline St
Cambridge, MA 02139
(42.363121, -71.102198)",93-64,410.19,Hot Water,02/16/2016 12:00:00 AM,03/23/2016 12:00:00 AM,Corrected,HOU-011245-2016,Closed
"24 Market St
Cambridge, MA 02139
(42.367721, -71.095193)",76-73,410.55,"Extermination of Insects, Rodents and Skunks",06/01/2015 12:00:00 AM,06/30/2015 12:00:00 AM,Corrected,HOU-008217-2015,Closed
"21 Marion St
Cambridge, MA 02139
(42.37289, -71.088812)",36-113,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/13/2014 12:00:00 AM,02/25/2014 12:00:00 AM,Corrected,HOU-003709-2014,Closed
"201 BROOKLINE ST
Cambridge, MA 02139
(42.358936, -71.106365)",97-73-5,410.6,Storage of Garbage and Rubbish,06/12/2014 12:00:00 AM,07/01/2014 12:00:00 AM,Corrected,HOU-005150-2014,Closed
"66 REED ST
Cambridge, MA 02139
(42.395219, -71.132135)",193-175-2,410.482,Smoke Detectors and Carbon Monoxide Alarms,03/03/2015 12:00:00 AM,03/03/2015 12:00:00 AM,Corrected,HOU-007448-2015,Closed
"119 Hampshire St
Cambridge, MA 02139
(42.369846, -71.096094)",79-25,410.55,"Extermination of Insects, Rodents and Skunks",10/20/2014 12:00:00 AM,12/03/2014 12:00:00 AM,Corrected,HOU-006325-2014,Closed
"205 Walden St
Cambridge, MA 02139
(42.38674, -71.129402)",204-150,410.19,Hot Water,04/22/2013 12:00:00 AM,08/19/2013 12:00:00 AM,Cited,HOU-000740-2013,Closed
"20 Suffolk St
Cambridge, MA 02139
(42.366207, -71.099484)",89-8,410.6,Storage of Garbage and Rubbish,04/01/2014 12:00:00 AM,05/20/2014 12:00:00 AM,Corrected,HOU-004319-2014,Closed
"56 ELM ST
Cambridge, MA 02139
(42.368489, -71.098017)",86-99-2,410.6,Storage of Garbage and Rubbish,05/07/2013 12:00:00 AM,07/23/2013 12:00:00 AM,Corrected,HOU-000836-2013,Closed
"371 Windsor St
Cambridge, MA 02139
(42.370225, -71.094238)",79-79,410.602,Maint. of Areas Free from Garbage and Rubbish,08/26/2013 12:00:00 AM,11/20/2013 12:00:00 AM,Corrected,HOU-001946-2013,Closed
"125 PEARL ST
Cambridge, MA 02139
(42.361723, -71.105843)",103-83,410.55,"Extermination of Insects, Rodents and Skunks",07/24/2013 12:00:00 AM,09/16/2013 12:00:00 AM,Corrected,HOU-001563-2013,Closed
"89 HANCOCK ST
Cambridge, MA 02139
(42.368868, -71.108195)",116-91,410.55,"Extermination of Insects, Rodents and Skunks",08/27/2014 12:00:00 AM,09/09/2014 12:00:00 AM,Corrected,HOU-005875-2014,Closed
"354 PUTNAM AVE
Cambridge, MA 02139
(42.360819, -71.113314)",127-20,410.6,Storage of Garbage and Rubbish,10/07/2014 12:00:00 AM,10/21/2014 12:00:00 AM,Corrected,HOU-006064-2014,Closed
"1 Granite St
Cambridge, MA 02139
(42.35513, -71.110342)",98-74,410.602,Maint. of Areas Free from Garbage and Rubbish,06/09/2014 12:00:00 AM,07/23/2014 12:00:00 AM,Corrected,HOU-005107-2014,Closed
"208 WESTERN AVE
Cambridge, MA 02139
(42.364765, -71.110468)",125-2,410.55,"Extermination of Insects, Rodents and Skunks",04/16/2013 12:00:00 AM,01/16/2014 12:00:00 AM,Corrected,HOU-000677-2013,Closed
"177 Erie St
Cambridge, MA 02139
(42.359895, -71.107401)",94-175,410.5,Owner's Resp. to Maintain Structural Elements,08/10/2015 12:00:00 AM,10/05/2015 12:00:00 AM,Corrected,HOU-008874-2015,Closed
"264 WALDEN ST
Cambridge, MA 02139
(42.386042, -71.131346)",228-35-2,410.6,Storage of Garbage and Rubbish,01/27/2014 12:00:00 AM,01/27/2014 12:00:00 AM,Corrected,HOU-003509-2014,Closed
"3 Blackstone St
Cambridge, MA 02139
(42.36219, -71.114424)",,410.55,"Extermination of Insects, Rodents and Skunks",06/04/2014 12:00:00 AM,06/16/2014 12:00:00 AM,Corrected,HOU-005041-2014,Closed
"3 Church St
Cambridge, MA 02139
(42.374428, -71.118963)",169-79,410.55,"Extermination of Insects, Rodents and Skunks",02/01/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Corrected,HOU-010952-2016,Closed
"46 SEVENTH ST
Cambridge, MA 02139
(42.371497, -71.085592)",34-125,410.602,Maint. of Areas Free from Garbage and Rubbish,07/17/2017 12:00:00 AM,07/31/2017 12:00:00 AM,Cited,HOU-019402-2017,Closed
"929 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.368551, -71.109155)",116-98,410.351,Owner's Inst. and Maint. Responsibilities,01/05/2016 12:00:00 AM,02/04/2016 12:00:00 AM,Corrected,HOU-010483-2016,Closed
"371 PROSPECT ST
Cambridge, MA 02139
(42.37401, -71.097699)",83-45,410.602,Maint. of Areas Free from Garbage and Rubbish,02/16/2016 12:00:00 AM,02/23/2016 12:00:00 AM,Corrected,HOU-011278-2016,Closed
"1673 CAMBRIDGE ST
Cambridge, MA 02139
(42.375008, -71.110803)",142-43,410.55,"Extermination of Insects, Rodents and Skunks",09/03/2015 12:00:00 AM,03/22/2016 12:00:00 AM,Corrected,HOU-009047-2015,Closed
"898 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.368181, -71.108354)",119-4,410.602,Maint. of Areas Free from Garbage and Rubbish,11/14/2013 12:00:00 AM,11/26/2013 12:00:00 AM,Corrected,HOU-002850-2013,Closed
"35 Brookline St
Cambridge, MA 02139
(42.363121, -71.102198)",93-64,410.351,Owner's Inst. and Maint. Responsibilities,02/11/2016 12:00:00 AM,03/01/2016 12:00:00 AM,Corrected,HOU-011316-2016,Closed
"27 29 ATHENS ST
Cambridge, MA 02139
(42.369991, -71.115638)",132-151,410.6,Storage of Garbage and Rubbish,03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017797-2017,Closed
"8 DOUGLASS ST
Cambridge, MA 02139
(42.364376, -71.100691)",91-194,410.6,Storage of Garbage and Rubbish,07/03/2013 12:00:00 AM,07/18/2013 12:00:00 AM,Corrected,HOU-001377-2013,Closed
"303 THIRD ST
Cambridge, MA 02139
(42.3643, -71.083211)",29-34-802,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/27/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-017216-2017,Closed
"18 GRANT ST
Cambridge, MA 02139
(42.369748, -71.11623)",132-137,410.602,Maint. of Areas Free from Garbage and Rubbish,03/29/2017 12:00:00 AM,05/16/2017 12:00:00 AM,Corrected,HOU-017790-2017,Closed
"33 Portsmouth St
Cambridge, MA 02139
(42.368583, -71.093424)",78-119,410.6,Storage of Garbage and Rubbish,01/23/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-016823-2017,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.2,Heating Facilities Required,07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.1,Kitchen Facilities,07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"27 29 ATHENS ST
Cambridge, MA 02139
(42.369991, -71.115638)",132-151,410.602,Maint. of Areas Free from Garbage and Rubbish,03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017797-2017,Closed
"13 SEVENTH ST
Cambridge, MA 02139
(42.372208, -71.085366)",35-27,410.602,Maint. of Areas Free from Garbage and Rubbish,10/19/2016 12:00:00 AM,10/26/2016 12:00:00 AM,Corrected,HOU-015780-2016,Closed
"747 CAMBRIDGE ST
Cambridge, MA 02139
(42.372195, -71.089084)",36-116,410.6,Storage of Garbage and Rubbish,01/24/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-016835-2017,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.15,"Washbasins, Toilets, Tubs and Showers",07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"23 25 ATHENS ST
Cambridge, MA 02139
(42.370074, -71.11559)",132-150,410.602,Maint. of Areas Free from Garbage and Rubbish,03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017799-2017,Closed
"207 HARVARD ST
Cambridge, MA 02139
(42.367218, -71.098531)",88-59,410.55,"Extermination of Insects, Rodents and Skunks",12/27/2016 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-016507-2016,Closed
"183 PROSPECT ST
Cambridge, MA 02139
(42.369789, -71.100695)",109-45-1,410.501,Weathertight Elements,11/15/2016 12:00:00 AM,11/29/2016 12:00:00 AM,Corrected,HOU-016099-2016,Closed
"24 CHESTNUT ST
Cambridge, MA 02139
(42.355569, -71.106938)",65-45-86,410.55,"Extermination of Insects, Rodents and Skunks",05/31/2017 12:00:00 AM,08/01/2017 12:00:00 AM,Corrected,HOU-018776-2017,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.35,Plumbing Connections,07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"35 TUFTS ST
Cambridge, MA 02139
(42.35762, -71.111957)",99-54,410.602,Maint. of Areas Free from Garbage and Rubbish,11/21/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Corrected,HOU-016178-2016,Closed
"20 WARE ST
Cambridge, MA 02139
(42.373549, -71.112588)",135-1,410.602,Maint. of Areas Free from Garbage and Rubbish,11/16/2016 12:00:00 AM,11/29/2016 12:00:00 AM,Corrected,HOU-016115-2016,Closed
"13 Newtowne Ct
Cambridge, MA 02139
(42.364832, -71.096091)",72A-1,410.351,Owner's Inst. and Maint. Responsibilities,01/27/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-016869-2017,Closed
"44 Western Ave
Cambridge, MA 02139
(42.365114, -71.106441)",105-124-46,410.602,Maint. of Areas Free from Garbage and Rubbish,03/22/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-017601-2017,Closed
"23 25 ATHENS ST
Cambridge, MA 02139
(42.370074, -71.11559)",132-150,410.55,"Extermination of Insects, Rodents and Skunks",03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017799-2017,Closed
"312 BROADWAY
Cambridge, MA 02139
(42.368504, -71.098963)",88-17,410.6,Storage of Garbage and Rubbish,01/24/2017 12:00:00 AM,05/18/2017 12:00:00 AM,Corrected,HOU-016837-2017,Closed
"29 Hews St
Cambridge, MA 02139
(42.364808, -71.113048)",122-154-29,410.55,"Extermination of Insects, Rodents and Skunks",12/05/2016 12:00:00 AM,02/16/2017 12:00:00 AM,Corrected,HOU-016304-2016,Closed
"143 PROSPECT ST
Cambridge, MA 02139
(42.368656, -71.101503)",108-74,410.6,Storage of Garbage and Rubbish,03/20/2017 12:00:00 AM,05/17/2017 12:00:00 AM,Corrected,HOU-017558-2017,Closed
"27 29 ATHENS ST
Cambridge, MA 02139
(42.369991, -71.115638)",132-151,410.55,"Extermination of Insects, Rodents and Skunks",03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017797-2017,Closed
"28 William St
Cambridge, MA 02139
(42.363569, -71.106222)",105-8,410.5,Owner's Resp. to Maintain Structural Elements,10/21/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-015800-2016,Closed
"523 CAMBRIDGE ST
Cambridge, MA 02139
(42.371669, -71.084947)",35-51,410.6,Storage of Garbage and Rubbish,05/11/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-018514-2017,Closed
"22 SACRAMENTO PL
Cambridge, MA 02139
(42.383241, -71.116985)",155-19,410.6,Storage of Garbage and Rubbish,09/26/2016 12:00:00 AM,10/26/2016 12:00:00 AM,Corrected,HOU-015367-2016,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.5,Owner's Resp. to Maintain Structural Elements,07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"922 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.368483, -71.109002)",120-49,410.602,Maint. of Areas Free from Garbage and Rubbish,06/02/2017 12:00:00 AM,07/25/2017 12:00:00 AM,Corrected,HOU-018836-2017,Closed
"173 RINDGE AVE
Cambridge, MA 02139
(42.393394, -71.131528)",192-157,410.6,Storage of Garbage and Rubbish,09/13/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Corrected,HOU-015072-2016,Closed
"21 Glenwood Ave
Cambridge, MA 02139
(42.356697, -71.111761)",99-64,410.351,Owner's Inst. and Maint. Responsibilities,07/13/2016 12:00:00 AM,10/31/2016 12:00:00 AM,Corrected,HOU-014094-2016,Closed
"212 Western Ave
Cambridge, MA 02139
(42.364751, -71.110631)",126-126,410.55,"Extermination of Insects, Rodents and Skunks",04/12/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-000674-2013,Closed
"5 CRAIGIE CIR
Cambridge, MA 02139
(42.379452, -71.127443)",224-42,410.5,Owner's Resp. to Maintain Structural Elements,01/07/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Corrected,HOU-010548-2016,Closed
"107 TREMONT ST
Cambridge, MA 02139
(42.373438, -71.096998)",82-10,410.55,"Extermination of Insects, Rodents and Skunks",07/09/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-005412-2014,Closed
"49 Madison Ave
Cambridge, MA 02139
(42.399024, -71.136105)",188-56,410.5,Owner's Resp. to Maintain Structural Elements,07/31/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-001632-2013,Closed
"527 CAMBRIDGE ST
Cambridge, MA 02139
(42.37168, -71.085029)",35-52,410.6,Storage of Garbage and Rubbish,07/27/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019605-2017,Active
"5 DAY ST
Cambridge, MA 02139
(42.394188, -71.125956)",182-87,410.503,Protective Railings and Walls,06/23/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019116-2017,Active
"23 TROWBRIDGE ST
Cambridge, MA 02139
(42.371211, -71.112168)",134-12,410.602,Maint. of Areas Free from Garbage and Rubbish,08/17/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019924-2017,Active
"38 Harding St
Cambridge, MA 02139
(42.373777, -71.090357)",36-71,410.482,Smoke Detectors and Carbon Monoxide Alarms,09/14/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-009092-2015,Closed
"86 School St
Cambridge, MA 02139
(42.363979, -71.09829)",75-127,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,03/08/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-017381-2017,Active
"157 WINDSOR ST
Cambridge, MA 02139
(42.365203, -71.096128)",74-48,410.503,Protective Railings and Walls,09/25/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-006148-2014,Court
"33 Sherman St
Cambridge, MA 02139
(42.385561, -71.130555)",228-21-35/2,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,07/12/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-014049-2016,Active
"20 HARDING ST
Cambridge, MA 02139
(42.373092, -71.090501)",36-193,410.602,Maint. of Areas Free from Garbage and Rubbish,10/09/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-002520-2013,Closed
"150 PEARL ST
Cambridge, MA 02139
(42.361108, -71.106515)",94-220,410.6,Storage of Garbage and Rubbish,09/11/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-006027-2014,Closed
"5 CRAIGIE CIR
Cambridge, MA 02139
(42.379452, -71.127443)",224-42,410.501,Weathertight Elements,01/07/2016 12:00:00 AM,09/05/2017 06:00:07 AM,Corrected,HOU-010548-2016,Closed
"127 MAGAZINE ST
Cambridge, MA 02139
(42.359205, -71.110977)",101-54,410.602,Maint. of Areas Free from Garbage and Rubbish,07/12/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019386-2017,Active
"183 HARVARD ST
Cambridge, MA 02139
(42.366514, -71.096522)",76-126,410.5,Owner's Resp. to Maintain Structural Elements,09/04/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-005914-2014,Closed
"254 WINDSOR ST
Cambridge, MA 02139
(42.367503, -71.095276)",76-19,410.351,Owner's Inst. and Maint. Responsibilities,06/13/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-005114-2014,Closed
"10 Warren St
Cambridge, MA 02139
(42.372514, -71.088168)",36-159,410.151,Shared Facilities,06/06/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-000604-2013,Closed
"244 PROSPECT ST
Cambridge, MA 02139
(42.371391, -71.099572)",87-32,410.6,Storage of Garbage and Rubbish,09/05/2014 12:00:00 AM,09/05/2017 06:00:10 AM,Corrected,HOU-005961-2014,Closed
"37 Homer Ave
Cambridge, MA 02139
(42.376097, -71.148167)",252-171-39/2,410.5,Owner's Resp. to Maintain Structural Elements,12/16/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-010233-2015,Closed
"364 Rindge Ave
Cambridge, MA 02139
(42.39391, -71.13854)",268B-42,410.505,Occupant's Resp. Respecting Structural Elements,09/06/2013 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-002079-2013,Closed
"41 Church St
Cambridge, MA 02139
(42.374278, -71.120676)",169-12,410.55,"Extermination of Insects, Rodents and Skunks",08/02/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-019668-2017,Active
"2 Ellsworth Ave
Cambridge, MA 02139
(42.372055, -71.107946)",112-78,410.602,Maint. of Areas Free from Garbage and Rubbish,07/23/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-001550-2013,Closed
"37 Homer Ave
Cambridge, MA 02139
(42.376097, -71.148167)",252-171-39/2,410.55,"Extermination of Insects, Rodents and Skunks",12/16/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-010233-2015,Closed
"29 Lee St
Cambridge, MA 02139
(42.369257, -71.10633)",117-103,410.551,Screens for Windows,09/02/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-005917-2014,Closed
"10 Lancaster St
Cambridge, MA 02139
(42.385611, -71.12033)",176-66,410.55,"Extermination of Insects, Rodents and Skunks",07/11/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-019400-2017,Active
"17 Vincent St
Cambridge, MA 02139
(42.387021, -71.125488)",201.5-37,410.602,Maint. of Areas Free from Garbage and Rubbish,01/23/2015 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-007075-2015,Active
"173 SHERMAN ST
Cambridge, MA 02139
(42.391906, -71.132785)",194-82,410.452,Safe Condition,07/26/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014319-2016,Active
"62 SPRING ST
Cambridge, MA 02139
(42.369036, -71.08089)",24-13,410.601,Collection of Garbage and Rubbish,05/16/2016 12:00:00 AM,09/05/2017 06:00:09 AM,Corrected,HOU-013015-2016,Closed
"2443 Massachusetts Ave
Cambridge, MA 02139
(42.397808, -71.13063)",184-172,410.5,Owner's Resp. to Maintain Structural Elements,09/21/2015 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-009147-2015,Active
"25 ANTRIM ST
Cambridge, MA 02139
(42.370986, -71.103328)",114-136,410.602,Maint. of Areas Free from Garbage and Rubbish,08/23/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-020016-2017,Active
"107 MAGAZINE ST
Cambridge, MA 02139
(42.359926, -71.11019)",101-123,410.451,Egress Obstructions,10/16/2014 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-006308-2014,Court
"12 ARNOLD CIR
Cambridge, MA 02139
(42.368615, -71.107963)",117-26,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,11/21/2014 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-006551-2014,Active
"962 Cambridge St Common
Cambridge, MA 02139
",80-52,410.351,Owner's Inst. and Maint. Responsibilities,05/05/2017 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-018430-2017,Active
"55 Porter Rd
Cambridge, MA 02139
(42.389479, -71.121391)",178-27,410.6,Storage of Garbage and Rubbish,05/31/2017 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-018775-2017,Active
"24 ANTRIM ST
Cambridge, MA 02139
(42.371004, -71.103315)",114-138,410.6,Storage of Garbage and Rubbish,06/09/2017 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-018937-2017,Active
"254 Western Ave
Cambridge, MA 02139
(42.364655, -71.111729)",126-62-254/1,410.451,Egress Obstructions,10/28/2015 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-009675-2015,Active
"1716 CAMBRIDGE ST
Cambridge, MA 02139
(42.375231, -71.112578)",137-38-27,410.5,Owner's Resp. to Maintain Structural Elements,07/29/2016 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-014390-2016,Active
"48 PEARL ST
Cambridge, MA 02139
(42.363729, -71.103637)",93-47,410.6,Storage of Garbage and Rubbish,01/09/2017 12:00:00 AM,03/21/2017 12:00:00 AM,Corrected,HOU-016667-2017,Closed
"351 CARDINAL MEDEIROS AVE
Cambridge, MA 02139
(42.370151, -71.089573)",39-45-3,410.6,Storage of Garbage and Rubbish,05/21/2013 12:00:00 AM,09/05/2017 06:00:07 AM,Cited,HOU-000938-2013,Closed
"316 Pearl St
Cambridge, MA 02139
(42.357049, -71.110896)",98-20,410.501,Weathertight Elements,09/17/2014 12:00:00 AM,09/05/2017 06:00:09 AM,Cited,HOU-006066-2014,Active
"17 MILLER AVE
Cambridge, MA 02139
(42.392525, -71.120588)",180-19,410.602,Maint. of Areas Free from Garbage and Rubbish,12/12/2016 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-016390-2016,Active
"370 BROADWAY
Cambridge, MA 02139
(42.370779, -71.104706)",108-60,410.6,Storage of Garbage and Rubbish,09/05/2013 12:00:00 AM,09/05/2017 06:00:08 AM,Cited,HOU-002061-2013,Closed
"67 INMAN ST
Cambridge, MA 02139
(42.370547, -71.10261)",114-93,410.55,"Extermination of Insects, Rodents and Skunks",06/28/2017 12:00:00 AM,09/05/2017 06:00:10 AM,Cited,HOU-019369-2017,Active
