,Audio_ID,Audio_Prompt,Audio_Path,Audio_Time,Audio_MFCC,Prompts_Length,Predicted_Sentence
408,rb-18.wav,Modern computers have far more computing power than hand-held devices. ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-18.wav,7.5,"[[ -1.23998491e+01  -1.10848496e+01   1.85434417e+01 ...,  -2.19856134e+01
   -1.67393539e+00  -7.87006129e+00]
 [ -9.11591124e+01  -6.73899403e+01   1.07757265e+02 ...,  -3.03551600e+00
   -9.38339290e+00   1.22216609e+01]
 [ -7.00022289e+01  -7.60335322e+01   8.73596637e+01 ...,  -8.60063666e+00
    7.16576612e-01   1.96157574e+01]
 ..., 
 [ -3.75629241e+01  -6.19681517e+01  -1.76444010e+01 ...,   1.86578850e+01
    1.53904156e+01  -5.04703261e+00]
 [ -2.69911848e+01  -3.22516951e+01  -7.34213222e+00 ...,  -5.59864685e+00
    6.00306517e+00   5.39666784e+00]
 [ -2.11472796e+01  -3.78829830e+01  -1.21975861e+01 ...,  -2.97212283e+00
    8.84904932e-02  -1.30183050e+01]]",11,iuvMrineetrcr u ag erpohr e mpp namtdhwedoohao sma lo. feev-dcctnesdn h
409,rb-19.wav,"That means that when a programmer wants to write speech recognition software, ",/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-19.wav,5.625,"[[-102.29213511  -39.33134868   85.14783818 ...,  -19.58737783
   -23.17044546   10.00808105]
 [-113.73183644  -55.41296064   81.99532773 ...,  -28.80389919
    -9.71728604   -1.42578766]
 [ -98.27572075  -72.13313852   67.58504774 ...,  -24.17783861
    -9.13181813   13.53648872]
 ..., 
 [ -52.39700549  -58.77861124  -19.24249695 ...,   10.60414617
     9.45181156    2.25860054]
 [ -44.93244133  -39.84522177   -7.93388848 ...,   17.90877526
    10.82030606   -9.15849978]
 [ -55.53089305  -39.97608443   -4.24771372 ...,  -16.88474288
   -12.14296653  -25.02065565]]",12," mwrhgsrtTmcrwerna eoowe itmttna oc ter shntehean arp snoa teiswhg,f aiae tpo "
410,rb-20.wav,it is necessary to keep in mind on which hardware the software will run. ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-20.wav,5.5,"[[-91.67311476 -58.23268762  92.7200032  ...,  -6.36924835  -4.37969534
   13.18946067]
 [-71.02127057 -89.8204102   70.47020128 ..., -20.95003522 -14.90586441
    4.64346998]
 [-83.96684685 -70.53141592  76.8607928  ..., -15.91226293  -2.21760397
    5.05229174]
 ..., 
 [-43.20585861 -44.34816494  -8.48328054 ...,  -4.16183679  -3.01059101
  -12.94443231]
 [-40.13285477 -39.23043937   0.7410401  ...,   4.01517338   9.20870636
   -0.13402222]
 [-50.47705541 -56.50455726 -13.68251086 ...,   3.05647851   0.666018
  -17.76451506]]",14, ireetehpeaw h  dinoocltisaryieasftw.hdwln kwu ni icsmrhr  n e  te r asno
411,rb-21.wav,A full-blown computer offers a programmer the freedom to develop software ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-21.wav,5.75,"[[ -64.61305136  -75.75473313   80.94389952 ...,    4.53872317
   -13.21640474   14.18916923]
 [ -93.71116555  -89.43993588   89.50561128 ...,  -12.94580688    3.5187011
    27.71943344]
 [-124.15116917  -63.0555579    90.96433419 ...,   -8.53504004
    -7.02492628   16.06372676]
 ..., 
 [ -44.67054775  -51.57642415  -10.80151923 ...,   16.49606565
     7.51051315    2.51389092]
 [ -58.40360029  -57.52561926   -9.8207192  ...,   -2.54481843
   -14.92218526  -26.6246468 ]
 [ -32.53287466  -41.97865004    6.70514882 ...,   -2.00767651
    -4.13532705  -11.72389274]]",12,-oeolrve ppbrrrleta wuol rom ao   ftmnadwpdsgofceeofffme reoAte seu lmr ht
412,rb-22.wav,that allows the end user to issue a wider array of commands. ,/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-22.wav,4.75,"[[-78.6153489  -75.64025383  51.29271031 ...,   0.40355334  15.41906948
    6.65626106]
 [-42.60666014 -92.29371082  57.95627151 ...,   2.64115125  11.22180791
  -17.57993484]
 [-43.54917364 -86.72017816  52.56959036 ...,   2.17793631  13.2487874
    5.78761977]
 ..., 
 [-41.84774694 -52.12017131 -13.561237   ...,   4.32614442   5.40468792
  -10.17066331]
 [-48.10450805 -59.66593765 -27.65386634 ...,  -1.38207624   0.88690305
  -18.67082252]
 [-30.3950206  -35.72272086 -11.8860362  ...,  -3.41984794   6.78214585
   -7.91096342]]",12, aeryu amiu r etd aes rn dwaooomsalfo  thsed sraw ct.tel ishn
413,rb-23.wav,"In practice this will allow end users to issue commands such as ""go to previous paragraph"" ",/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-23.wav,6.5,"[[-116.91188757  -94.95718945   86.04593237 ...,  -20.39575484
   -18.59176981   10.94048937]
 [ -87.79019643  -53.95572743   96.02893282 ...,  -32.22705866
   -22.29203268   -5.36219523]
 [ -84.70206685  -43.47195583   68.64377826 ...,  -20.16589061  -30.3680651
     2.26028132]
 ..., 
 [ -61.32167919  -53.96581717   -6.31626144 ...,   -6.64136415
    -0.60502014   -8.46623893]
 [ -38.61271549  -44.88319452   -7.95701348 ...,    5.41651827
     7.44078417  -10.39764617]
 [ -55.15354901  -57.72710068  -18.85411284 ...,   -0.19614438
     2.83526894    3.30687413]]",16,"glp thsia nehvoars    cIansacaipwsc m luses""pear guomoi hsid"" nprttow s to  cuideurso elalr"
414,rb-24.wav,"""go up one paragraph"" or even ""I want to edit the previous paragraph"". ",/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-24.wav,5.75,"[[-69.73698518 -63.23929481  70.28273427 ...,  -4.98467955  -6.00530536
    3.36977583]
 [-67.98611983 -59.36113457  60.22628952 ...,  -1.48832834 -10.45512039
   11.2912174 ]
 [-75.9812723  -33.28594489  74.1825926  ...,  -4.64103445  -4.09696251
    9.36899652]
 ..., 
 [-44.31723933 -40.74909718  -5.88492412 ...,   0.20566946   4.02915772
    0.71002155]
 [-60.85969269 -44.78688172  -6.36765397 ...,  -8.1369523   -5.42247042
  -10.66496242]
 [-46.40181052 -50.95959975 -25.18410827 ...,   1.90515108   0.90698366
   -9.60916402]]",13,"iIragvaopp .naee   e rahp hr ""np r""p""uogee w dhtvp oteirtnroasaaog"" ut "
415,rb-25.wav,"Where all these commands might lead to the same result on that powerful PC, ",/Users/Gurtej/Desktop/Data_Part_Project/aglehg-20130430-nvw/wav/rb-25.wav,5.75,"[[ -74.5868195   -80.51441628   45.63531332 ...,   -4.92932321
    -1.98809691    6.73488147]
 [-101.46189711  -65.40642038   56.83081092 ...,   -3.80708062
   -12.77980296   12.03883433]
 [ -60.18969415  -64.07839465   48.460871   ...,   -8.51452449
   -12.53830677    8.0527475 ]
 ..., 
 [ -54.56330064  -41.72628228    5.99090227 ...,    8.09218936
     8.67941182    3.4121653 ]
 [ -52.64632018  -51.73948862  -14.245549   ...,    1.22989573
     7.73960843   -9.34954737]
 [ -66.00211068  -57.86281983  -21.13205634 ...,  -13.01755321
    -8.58816886  -11.13928592]]",14,"deewealu  emldCmta lonsap uotstta he,ehhi eoP f l elmgrmtnhW ssr rhtc  ate o"
416,b0288.wav, not spend another such night. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0288.wav,3.0726875,"[[  5.48487315   9.92549608  20.72847223 ..., -15.30545825 -13.97651672
  -16.83746671]
 [  8.20017386   5.14530865  22.67524794 ...,   0.58029437   2.25668746
    7.31643769]
 [ -5.99978473  10.46231247  28.79327836 ...,   6.51795533   9.73068747
    3.97376506]
 ..., 
 [-30.74727123  17.60042897  35.38318392 ...,  -5.58602868   0.57017009
   10.16038211]
 [-28.03492419   6.28748604  19.61716613 ...,  -2.42733064   9.77646153
   11.05518906]
 [ -2.49766288  20.53941875  28.69582994 ...,   5.0957005    9.72845517
    4.56877716]]",5,n t  rniedhopgn.entssca h u hto
417,b0289.wav,At first his progress was slow and erratic. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0289.wav,3.75,"[[ 14.15281791  25.80201675  45.87751381 ...,  -2.95993206  -1.16406153
   -4.42749215]
 [-18.6392376   -1.32363089  29.59172383 ...,  -4.83441967   1.09657831
   -5.01420957]
 [ 40.12867242  -4.30211536 -24.45895715 ..., -17.31392561 -21.70229911
  -16.29401608]
 ..., 
 [-14.90937571   8.84799532  32.01887063 ...,  10.86259558  32.06044207
   19.07556251]
 [ 47.89807686  38.28873157   5.79118009 ...,   2.69346026   4.08902482
    4.62234942]
 [ 14.31252907  23.71037253  13.97814009 ...,  -7.44679478   5.15991562
    2.8078995 ]]",8,is psdtwnsaAirfstl.as ricgreet ao o   wrhr s
418,b0290.wav,"He placed his paw on one, and its movements were accelerated. ",/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0290.wav,5.125,"[[ 28.14114433  23.70984847  32.82615079 ...,  -6.47571524  -3.32076905
   -4.94119613]
 [ 50.85170433   5.78179982  -0.56845335 ...,   3.75264166   9.91175704
    0.91356057]
 [ 28.18045366  10.67890926  26.64058722 ...,  -7.45346315   9.10973749
    3.4611043 ]
 ..., 
 [ -4.02782065 -43.71378448  -9.83219889 ...,  -1.52553978   1.07586036
  -11.4897388 ]
 [-77.52395463 -14.27170071 -29.13951227 ...,  12.19424988   0.81805278
  -19.74396099]
 [ 47.09211116  12.32452045  36.88524156 ...,  -9.97806186  -6.97087027
  -17.36762558]]",11,"am.ppis ahrlav ot,releew  Hctecsenidd ca onmeten sn e e ea wdo"
419,b0291.wav,The awe of man rushed over him again. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0291.wav,3.625,"[[  3.39793014e+01   1.40219554e+01   1.71432007e+01 ...,   3.09852280e-02
    4.28764090e+00   5.14350630e+00]
 [  1.65941782e+01   1.38019137e+01   2.68864875e+01 ...,  -3.06150205e+00
   -2.70504891e+00  -6.97561423e+00]
 [ -2.40848616e+00   1.17344560e+01   2.62865537e+01 ...,  -6.20965524e-01
    4.87824515e+00   7.67367202e+00]
 ..., 
 [  1.17324523e+01   2.86710668e+01  -1.45539104e+01 ...,   8.04115911e+00
    1.51412166e+01   3.96199225e+00]
 [  2.66365802e+01   1.08904101e+01   1.23474982e+01 ...,  -1.47814095e+01
   -4.99700884e+00  -1.15059679e+01]
 [  1.58286685e+01   2.38690536e+01   3.16689385e+01 ...,  -1.67504165e+00
   -4.17847360e+00  -1.09514540e+01]]",8,vi   ou  megaeahhmrhiao nw neTa fd.ser
420,b0292.wav,The Fire-Men wore animal skins around their waists and across their shoulders. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0292.wav,4.875,"[[ 20.4913565   22.80483865  23.28964595 ...,  11.17386988   9.09574288
   -1.67945935]
 [ 12.77904228  16.45380385  42.83537357 ...,  -9.78917842  11.68178046
    1.28944359]
 [ 15.16796114  27.72828546  38.9767987  ..., -13.91361795  -4.32158244
   -2.06419871]
 ..., 
 [ 80.73203601   6.75831809   4.09031013 ...,  -9.00799046   5.21334374
  -12.71576477]
 [-40.5065417   20.8721357    6.44001502 ..., -11.75370301   2.28524849
   11.37891553]
 [ 52.07576578   1.10873764  10.71964651 ...,  13.98020052   8.93481689
   -7.57778301]]",13, tsio hnwdi  rrosae  nraeFtasd seTmulsuh kiMiaris.e-seienrtnwoaea hhor scr  dln
421,b0293.wav,Between him and all domestic animals there must be no hostilities. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0293.wav,5.5,"[[ 41.14446262  29.92538623   6.5283076  ..., -12.97974029   0.99566407
  -14.95043474]
 [ 26.11752687  22.4356434   24.93243636 ...,  -4.30189289   2.84327784
   -2.23819538]
 [  5.37542123  37.66004723  45.29441282 ..., -13.70859918  -3.47081145
    4.57136327]
 ..., 
 [-19.81599269 -16.8671834   13.61604855 ...,  12.32450839  27.61967693
   21.34691387]
 [-16.28064114  -5.14590289  23.78987455 ..., -10.67681545 -13.13373881
   -0.97217494]
 [-13.25149419 -28.04534913  11.82453148 ...,  -3.7177867    9.78593157
    5.90636286]]",11,tnoiiihnnamoee  ms t.a s e  lwsd lmms eeohclnitBthadu teireibsate l
422,b0294.wav,For a much longer time Lop-Ear and I remained and watched. ,/Users/Gurtej/Desktop/Data_Part_Project/ahbigalex10-20090529-owx/wav/b0294.wav,5.125,"[[ -6.98724476   4.58021754  24.94610229 ..., -10.06112709   1.40536805
   -5.3610989 ]
 [ 47.73509817  -7.43948964  -2.95287564 ...,  -4.24327405   3.12638407
    4.70569753]
 [ 32.87536917   6.02490851  24.32616878 ..., -10.63925133 -14.20900352
   -6.49340996]
 ..., 
 [  5.95019431 -15.57072035   3.65092854 ...,   3.64321094   0.46206387
   -2.20620652]
 [ 61.89860683  37.01184636  37.14649677 ...,  -4.61076002  15.47706793
    8.03020968]
 [ 18.26864657  25.50817592  31.98095963 ...,   3.1359009   -1.96399902
   -7.30891837]]",12,Lnnd FmiE ncagt d a urea dnra oeipIwo-h.mehcr eloar tae m d
423,b0338.wav,"It was unobtrusive, yet it was there. ",/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0338.wav,5.5,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [ -93.10798949   62.5291391    28.75352073 ...,   -0.96609368
    -2.12914341   -1.19314545]
 [  67.28864317   22.4209138    47.01807281 ...,    7.03992444
     5.06749124   -4.89627368]
 ..., 
 [  11.36012013  -44.08803948   15.13684369 ...,   -6.78586868
    -9.03659889   -8.47296542]
 [  28.76961394  -51.14772016   46.89638293 ...,    8.45977756
     5.03991177   -8.19836007]
 [  41.52305011  -43.83646188   41.95204776 ...,    5.28461576
     4.71451403    2.25802788]]",7,"ur r.t    vet oytIunb,ewtew ahtiseasis"
424,b0339.wav,"Well, I'll be plumb gosh darned. ",/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0339.wav,5.0,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-102.79293644   56.27367918   32.36415635 ...,   -2.05130155
    -7.86128653   -7.02525025]
 [  42.01213279  -21.9281435    38.01791294 ...,   16.49114074
     9.36211407  -11.14584782]
 ..., 
 [  38.89111508  -55.5273654    56.07888024 ...,   27.57843373
    13.16616877   -2.32794056]
 [  35.60065798  -58.78879259   47.23660621 ...,   -6.34680184
   -11.38420158  -25.34923735]
 [  21.53352403  -73.14696131   28.09057022 ...,   17.49854993
     1.26940479    2.92183197]]",7,"egbp mb 'od.ensr dlelWI  uha,lll "
425,b0340.wav,These quick little joys of hers were sources of joy to him. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0340.wav,6.125,"[[ 25.92209847 -49.90695066  37.11565255 ...,  15.860169     9.65343276
   -6.81065221]
 [ 41.51807454 -55.41933459  33.08174513 ...,  26.40259368   8.83052458
   -7.51781635]
 [ 44.71295614 -73.93035471  34.05644228 ...,  23.54224258  -1.82708826
   -7.14691187]
 ..., 
 [ 34.59786987 -68.06382543  43.4241015  ...,   1.94275353  -5.47526209
  -24.92308232]
 [ 22.98001106 -59.75868396  29.7125261  ...,  11.22452428   9.33091544
   -1.38408975]
 [ 23.27931991 -80.6817413   35.29020338 ...,  19.14612986  -6.70209915
  -29.9021827 ]]",12, y so ehjwu eesoour c.ik ssliceosyf r  fhirlq tetjoteemT  ho
426,b0341.wav,I play that choice wide open to win. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0341.wav,3.875,"[[ -1.53591939e+02   6.84401698e+00  -1.12676168e+01 ...,   3.23333981e+00
   -1.54203908e+00  -1.43449888e+00]
 [ -9.08549099e+01   5.98076418e+01   2.58904710e+01 ...,  -1.41083779e-01
   -7.84063202e+00  -5.22989297e+00]
 [  8.11022675e+01  -1.13469448e+01   6.37730558e+01 ...,   1.94077784e+01
    1.36255401e+01  -4.16821232e+00]
 ..., 
 [  3.09388345e+01  -4.75739632e+01   3.52589266e+01 ...,   2.20461421e-01
   -2.94735951e+00  -1.59448281e+01]
 [  2.85410611e+01  -6.15065878e+01   3.29928531e+01 ...,   1.53907128e+01
    8.74856441e+00  -1.30016145e+01]
 [  4.26790121e+01  -4.50787168e+01   3.47564573e+01 ...,   8.50431487e+00
   -5.05330163e+00  -1.49628441e+01]]",8,oel t  eiwhantwp.npa too yci cd  Iehi
427,b0342.wav,Each improvement makes the value of everything else pump up. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0342.wav,5.625,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-109.88505701   45.17435909   35.82709264 ...,   -4.12029824
    -7.07427083   -1.02664047]
 [  61.94318018  -12.50561187   54.1421235  ...,   14.80725081
    -2.22188655  -11.90473356]
 ..., 
 [  50.64595297  -63.83926888   55.86215619 ...,   13.95372732
     2.21562776   -9.21552455]
 [  26.18010758  -74.68258568   51.04434224 ...,   19.35942023
     2.54881053  -12.00441822]
 [  31.03070793  -67.72266671   13.96812499 ...,    9.12199652
    -0.59655223  -20.47475649]]",10, tvee. efeugvaEslle ehim  kphose eahtrr ypompimmen uatnc uv p
428,b0343.wav,But how are you going to do it. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0343.wav,3.375,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-108.98680709   55.15853267   28.41814313 ...,   -4.55380885  -12.6252297
    -4.1982549 ]
 [  67.22544777   -8.06286649   56.59863116 ...,    9.99997881
    -5.22009612    2.8365953 ]
 ..., 
 [  56.23013326  -65.72984165   55.30017481 ...,   18.67369055
     2.01137456   -4.7852521 ]
 [  40.86514146  -54.40493865   49.029313   ...,   19.90944475
    15.76032733    1.51662394]
 [  32.61793955  -75.7188667    37.79850411 ...,   12.08052092   -3.0846218
   -18.31754068]]",8,ittd egorua gB you.ow    ion toh
429,b0344.wav,Lots of men take women buggy riding. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0344.wav,4.375,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-121.07842404   46.11843806   29.47418702 ...,    0.85387752   -6.0293434
    -4.74984753]
 [  72.4231977   -13.47221437   59.28678841 ...,    7.74439932
     6.37678669    7.88825096]
 ..., 
 [  28.93182643  -50.98451009   42.66512074 ...,   11.55866043
     0.57156179   -3.57267344]
 [  51.27723265  -57.85342871   47.9777494  ...,   28.36074075
    13.99743884   12.74678208]
 [  62.86689065  -64.36689528   62.58437252 ...,   11.45471885
    12.73107421   -7.5676923 ]]",7,wgor fmt omb di niaenu. s kgneoygLte 
430,b0345.wav,"Daylight made no answer, and the door closed behind him. ",/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0345.wav,5.125,"[[ -1.53591939e+02   6.84401698e+00  -1.12676168e+01 ...,   3.23333981e+00
   -1.54203908e+00  -1.43449888e+00]
 [ -9.90529341e+01   5.75724310e+01   3.21901636e+01 ...,   5.14935835e+00
   -5.07464497e+00  -6.34568045e+00]
 [  6.59575236e+01  -3.59785994e+01   4.97289878e+01 ...,   1.63228134e+01
    6.56820265e+00   3.95383515e+00]
 ..., 
 [  4.19851958e+01  -3.90993430e+01   5.64196064e+01 ...,   1.02545610e+01
    6.07636888e+00  -4.43041188e+00]
 [  4.80381636e+01  -5.29959806e+01   5.32751265e+01 ...,   1.49956331e+01
   -8.37085527e-02  -3.73229545e+00]
 [  5.96809807e+01  -5.14543520e+01   4.63933444e+01 ...,   1.31404946e+01
    1.38806285e+00   5.18222706e+00]]",10,"en ao tDdhtirneeoc i dsod.abd hoh  aelrwg ,nin eldahmsmy "
431,b0346.wav,There's not an iota of truth in it. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0346.wav,5.375,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-100.11890133   60.35820094   25.89019025 ...,   -1.30604552
    -0.39848501   -7.46132488]
 [  41.35602039  -24.91111661   50.60822303 ...,   22.08544161
    21.47952269   15.22488281]
 ..., 
 [  13.73920386  -43.89278069   20.76505091 ...,    7.69152332
     9.11030781   -7.17897668]
 [  50.39878769  -61.50161489   46.57782038 ...,    9.65555947
    -0.38885463   -8.04397257]
 [  20.25988447  -62.49699311   33.21654361 ...,   -4.75163369
   -12.94885943  -15.03908836]]",9,it.t   a urt nireoota nth  Thosei'fn
432,b0347.wav,But ever his gaze returned to that Crouched Venus on the piano. ,/Users/Gurtej/Desktop/Data_Part_Project/aiden11-20111102-rvp/wav/b0347.wav,5.625,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [ -92.30127452   59.9022758    32.06316058 ...,   -1.40259505
    -9.42610307   -6.66822343]
 [  32.08373359    9.18080326   45.99412281 ...,   13.5798906    -1.60047728
     1.17324484]
 ..., 
 [  61.54281752  -63.84262306   43.09334667 ...,   18.77373497    9.2217789
     4.29897185]
 [  44.7448286   -71.07367965   42.92809289 ...,   18.27334766
     3.37966605   -3.29053091]
 [  35.44027125  -47.45731383   43.8973259  ...,    5.05321531
    -1.71548834   -5.15816011]]",12,t  CndhrvniaorenhtVtp ers hte  . uoes to atrue hucn ueieBg odzae
433,a0395.wav,"As for himself, weren't the street railway earnings increasing steadily. ",/Users/Gurtej/Desktop/Data_Part_Project/aileen-20080831-dfq/wav/a0395.wav,4.266666666666667,"[[-27.96124091  16.54959014  19.19082989 ...,  20.79788869   8.57315346
   15.84260948]
 [-57.03588287  -3.04741314  47.67848759 ...,  -4.00229484  17.35341923
   10.01556344]
 [-38.04087022   8.95734068  33.35470072 ...,   8.63816118  11.38396452
   13.4509053 ]
 ..., 
 [-11.94320901  67.13782421  29.31448679 ...,   4.20461473  10.58126899
    8.68429698]
 [-15.25514232  58.2891766   31.79060331 ...,   7.66329309  12.51135303
    7.32507967]
 [-69.21918783  38.49635469  64.71866473 ...,  -5.57497528  11.70208782
   -7.92596044]]",11,"hw ,y.tiageeretrlgre  rnnfhie aAlsonetityislsa'fste mssr waeidecrnan   i "
